order,aggression,stress,tension,suspicious,balance,confidence,vitality,self_regulation,depression,neuroticism
226,40.30202671,30.27952975,64.01552489,32.72452368,64.4564654,75.13846782,23.20595872,69.54071752,16.33678551,31.79077823
227,40.55442582,30.98983235,64.66261944,33.25376781,63.79180638,74.46459347,22.46459347,68.91901929,17.00819362,32.48983235
228,40.07204378,29.97328465,63.73912407,32.50496349,64.75963506,75.42671535,23.49255477,69.79379564,16.04036494,31.50620436
229,40.62865793,30.88597378,64.48304744,33.0801211,63.83975781,74.51402622,22.46256305,68.96548939,17.06316854,32.41170537
230,40.57675246,30.89730686,64.63794052,33.09413858,64.01940597,74.69231687,23.05350492,69.2819406,16.71287127,32.35215835
231,40.55031291,30.7048454,64.41203296,32.98984447,64.09578041,74.78140529,22.94671913,69.27484355,16.6862507,32.18687651
232,40.61334355,30.93658258,64.5106453,33.08470801,63.8011986,74.46341742,22.40464669,68.92638606,17.1331345,32.47436377
233,40.57867112,31.02649135,64.67807835,33.25704586,63.75217977,74.42192165,22.4098184,68.88243789,17.07202673,32.53254298
234,40.70162218,31.15634453,64.69762069,33.22602735,63.59513347,74.25223514,22.17501813,68.73803181,17.35930053,32.69495303
235,40.8504483,30.86375647,64.53714014,33.12180272,63.98263333,74.66045306,22.8024068,69.09594149,16.76857007,32.3016517
236,40.65867988,30.66642037,64.3509394,33.07416085,64.05680108,74.74519036,22.75293084,69.1684118,16.73545844,32.18577157
237,40.68936898,30.92081995,64.65027735,33.14407557,63.99379822,74.66434083,23.01362139,69.24529341,16.73466238,32.38294616
238,40.61458374,31.23333595,64.9562527,33.33541822,63.74166503,74.39583153,22.76249951,69.02499902,16.98958473,32.68750246
239,40.63737021,30.83579384,64.45566122,33.09842363,63.88328535,74.56039032,22.51841609,69.00999623,16.99303143,32.3701364
240,41.08214387,31.09470813,64.7444511,33.34393705,63.79375572,74.45606295,22.61521019,68.91469614,16.943423,32.5444511
241,40.70948907,30.81768672,64.52229088,33.07035375,64.04115664,74.72043794,22.9414374,69.21252105,16.70589557,32.26704101
242,40.08692907,29.99160501,63.75515438,32.51870376,64.74016968,75.40839499,23.47194437,69.77662031,16.05983032,31.52337969
243,40.61846103,30.92942123,64.60350788,33.26648881,63.82610738,74.50019403,22.49279021,68.95942454,16.97389262,32.45903649
244,41.03872721,30.98201909,64.62531096,33.2118947,63.8881053,74.55975123,22.67316749,68.95975123,16.85518657,32.39695689
245,40.63542645,30.84759455,64.56113719,33.08959703,64.01491719,74.69234611,22.92708529,69.2097157,16.73542645,32.30696662
246,40.5,30.5,64.2,32.9,64.2,74.9,22.9,69.3,16.6,32
247,40.65901948,30.94276011,64.57416348,33.14320626,63.83830864,74.51024638,22.54142667,68.97884302,17.0084618,32.44276011
248,39.8998317,29.76133133,63.55366491,32.3459985,64.98483546,75.63866867,23.73100226,69.99250188,15.81516454,31.30749812
249,40.53971893,30.54694056,64.24332974,32.9613838,64.15305944,74.84944863,22.84583782,69.26028107,16.64694056,32.0613838
250,40.5,30.5,64.2,32.9,64.2,74.9,22.9,69.3,16.6,32
251,41.03693181,30.98041267,64.62389353,33.21085526,63.88914474,74.56088517,22.67392345,68.96088517,16.85433612,32.39563397
252,41.30160789,31.21722811,64.83284834,33.36408878,63.73591122,74.39372133,22.56248089,68.79372133,16.979709,32.59065845
253,41.04094535,30.98400373,64.62706212,33.21317888,63.88682112,74.55835031,22.67223354,68.95835031,16.85623727,32.39859131
254,40.36560244,30.5398215,64.30950912,32.84026775,64.35430831,75.0194645,23.36790262,69.56381744,16.38595944,32.01493306
255,40.58778424,31.03132568,64.71284479,33.22803586,63.81190124,74.47955968,22.61816638,68.99968548,16.97885831,32.51746501
256,40.61005633,31.01359621,64.7869671,33.12011266,64.01657278,74.67988734,23.26685443,69.37337089,16.67337089,32.44022532
257,40.67254269,31.19901909,64.78841481,33.28490292,63.60716102,74.26291931,22.28061599,68.77794776,17.28574658,32.71671578
258,40.59559457,31.01953572,64.72369201,33.19094,63.87165342,74.53840314,22.79609286,69.10465457,16.89509629,32.49044172
259,40.65235254,30.77781933,64.41508593,33.04339062,63.96250928,74.64458545,22.63562354,69.0714712,16.88230029,32.27781933
260,40.65799702,31.07793645,64.84861933,33.19520495,63.95884666,74.6172685,23.21183621,69.32910471,16.7288923,32.51972702
261,40.52115271,30.63537736,64.3396079,32.98038031,64.11538915,74.80692807,22.87461675,69.24923349,16.67191922,32.12691627
262,40.81979788,30.91973472,64.59974736,33.3996842,63.81624254,74.48426275,22.52024001,69.00018948,16.97176504,32.52366904
263,40.5696399,30.85122733,64.59058901,33.0665302,64.04860891,74.72438634,23.06350238,69.3,16.68780683,32.30883782
264,40.62282763,31.19147405,64.94151493,33.26848288,63.83606629,74.49057458,23.00008177,69.1726232,16.86840111,32.62778565
265,40.59807723,30.85192419,64.52019332,33.13942384,63.91153755,74.59134517,22.59711442,69.02596067,16.8942317,32.34615494
266,40.8559849,30.8559849,64.52038641,33.23225258,63.91521208,74.59147975,22.62707824,69.02707824,16.8610556,32.36785107
267,40.54104923,30.79700326,64.47285666,33.10524616,63.94887529,74.63197267,22.62714334,69.06577792,16.86078335,32.29941792
268,40.34063768,30.60927702,64.38668158,32.87723395,64.32748986,74.98195777,23.38264018,69.55497972,16.404212,32.08195777
269,40.61971168,30.93280377,64.54071786,33.13021477,63.80710012,74.47947435,22.43650092,68.93472589,17.07884673,32.45429049
270,40.27213908,30.21955579,63.95461132,32.68966684,64.49797197,75.18044421,23.21549973,69.56291644,16.30202803,31.73708356
271,41.07746988,31.01668358,64.65589727,33.23432467,63.86567533,74.53528218,22.65685479,68.93528218,16.87353836,32.42550412
272,40.57084674,30.59108867,64.27691932,32.97084674,64.12308068,74.8170081,22.81903229,69.22712906,16.68096771,32.09513706
273,40.59222363,30.93037692,64.69185934,33.08444725,64.04629396,74.71555275,23.20741209,69.36148242,16.66148242,32.3688945
274,40.65444482,30.81624416,64.53463045,33.0912174,64.03820066,74.71613712,22.96251338,69.24484113,16.71031773,32.29050336
275,40.65877516,31.04113166,64.66660455,33.23699217,63.73987607,74.40747298,22.39451174,68.86579855,17.10548826,32.54437197
276,41.15471575,31.0857983,64.71688085,33.27904596,63.82095404,74.48649532,22.62433021,68.88649532,16.91012851,32.48242213
277,40.52662578,30.73963205,64.42631916,33.07306759,64.00030662,74.68699373,22.68699373,69.11361952,16.79969338,32.23963205
278,40.57460669,31.11440804,64.7924649,33.325697,63.71725082,74.38214179,22.45235985,68.87869163,17.06958329,32.60563079
279,40.66563556,31.12113333,64.75211852,33.20366519,63.73990123,74.39849234,22.57332988,68.9641279,17.11070963,32.61653235
280,40.6316316,30.76780222,64.43602908,33.14510712,63.95035386,74.63219778,22.6140417,69.07758799,16.86780222,32.30865341
281,40.66227045,31.09206785,64.77891079,33.25524071,63.80090241,74.46143122,22.7201868,69.0500158,16.98155484,32.58329648
282,40.52551308,30.72961768,64.41686114,33.06583499,64.00865193,74.6958954,22.6958954,69.12140847,16.79134807,32.22961768
283,40.70558638,31.22889716,64.77003496,33.28313825,63.53651669,74.18979251,22.11503383,68.68324087,17.41300068,32.7662765
284,39.87578769,29.7317387,63.52777136,32.32380402,65.01627763,75.6682613,23.76429396,70.02024497,15.78372237,31.27975503
285,40.56509592,30.71336995,64.37720555,32.99764388,64.03002733,74.71556157,22.75172597,69.16619173,16.80252063,32.21698639
286,40.28948903,30.28053112,63.99844694,32.71636277,64.44186367,75.11946888,23.14634263,69.51051097,16.37605216,31.8029259
287,40.57056085,30.60714796,64.29146777,33.00714796,64.0954654,74.78762531,22.77717185,69.20853223,16.71498806,32.13066825
288,40.59916978,30.76232005,64.4431259,33.05995125,64.0080585,74.69206337,22.74964582,69.13684972,16.78874248,32.24952395
289,40.77745089,30.98003408,64.5743385,33.15102699,63.79483362,74.46400575,22.45519778,68.90804557,17.07563009,32.47563009
290,40.59928566,31.25173428,64.89499962,33.42479563,63.56646293,74.22391194,22.21445616,68.70901393,17.25244862,32.75646217
291,40.62958068,30.8051416,64.53022173,33.04630077,64.07041932,74.74951921,23.0337607,69.28327991,16.67106037,32.25916136
292,40.5736658,30.95017989,64.67064261,33.1578303,63.93398461,74.6053368,22.86725964,69.16085349,16.81690486,32.41743954
293,40.12237599,30.01063011,63.77228301,32.5262293,64.74716948,75.40863642,23.49340916,69.77395666,16.04512391,31.53374995
294,40.59782904,30.809266,64.52504488,33.07041188,64.03589967,74.71380924,22.95680396,69.25581914,16.7293868,32.29348712
295,40.62294358,30.90870433,64.51234315,33.10601357,63.82452366,74.49794127,22.45142207,68.95110606,17.06851472,32.43196393
296,40.60130529,30.60624701,64.29636357,33.01118873,64.10857816,74.80116557,22.8061073,69.21599074,16.68648012,32.11860131
297,41.0349501,31.02221319,64.65534443,33.2566334,63.83381392,74.50197165,22.59431423,68.91789279,16.92797536,32.46171288
298,40.82502648,30.8805188,64.56466385,33.1219693,63.98595817,74.66217575,22.85243515,69.12559555,16.7585495,32.317099
299,40.62274167,30.77523891,64.47523891,33.03390001,64.05122221,74.73262499,22.91859722,69.22933055,16.72274167,32.24548335
300,40.69395839,31.15514832,64.72153255,33.22326398,63.6310554,74.28795354,22.28795354,68.80001838,17.29394,32.68100944
301,40.61171543,31.1330541,64.75857715,33.30962324,63.65383568,74.3165972,22.29177155,68.79107415,17.19581562,32.64546693
302,40.26480831,30.26000848,64.00800679,32.69840713,64.50238931,75.17839016,23.29358609,69.59758948,16.2832112,31.76960814
303,40.60268134,30.80804403,64.42589895,33.04375388,63.91249224,74.59195597,22.55088343,69.03302851,16.96965283,32.3285803
304,40.92527552,30.90791734,64.56452188,33.2384846,63.89623177,74.57019449,22.63094814,68.99623177,16.86905186,32.39055915
305,40.33697033,30.29803787,64.02480394,32.76616968,64.4165618,75.09952885,23.12629491,69.49222901,16.3834382,31.82237066
306,40.74722017,30.95912317,64.65618007,33.19430972,63.91746267,74.58803169,22.80876399,69.10281249,16.82956158,32.4208629
307,40.77195268,30.83209606,64.52163634,33.09088986,64.01695493,74.69603549,22.8738507,69.1587938,16.73336141,32.27718254
308,40.44127851,30.4277274,64.13676147,32.84579555,64.27678964,74.9722726,22.98130668,69.36775556,16.52321036,31.93224444
309,40.53670166,30.8670166,64.62206909,33.05781714,64.07888452,74.74585303,23.16425195,69.35505249,16.64404199,32.31930444
310,39.98887363,29.87092139,63.64955622,32.42819104,64.86839602,75.52907861,23.60771343,69.88976119,15.93160398,31.41023881
311,41.24293737,31.20916749,64.81630032,33.34745092,63.72300044,74.38078809,22.52431008,68.78923056,17.01790227,32.59941538
312,40.56392403,30.6917721,64.34063287,32.98949364,64.02101271,74.7082279,22.68265829,69.13379752,16.83012651,32.2045569
313,40.43016073,30.54410901,64.2073515,32.87059399,64.18162124,74.85589099,22.84853948,69.27426974,16.67719077,32.06983927
314,40.64200448,31.02744521,64.70310159,33.13532171,63.87136106,74.53484562,22.82696912,69.12959462,16.93269621,32.50310159
315,39.96577647,29.84249411,63.62468235,32.40687059,64.8986,75.55750589,23.63969412,69.91641177,15.9014,31.38358823
316,39.89675448,29.75754398,63.55035098,32.34315798,64.98885953,75.64245602,23.73526303,69.99605252,15.81114047,31.30394748
317,41.01680058,31.10503482,64.77982504,33.25293698,63.85966791,74.52185324,22.82437065,69.02269237,16.85209784,32.50419569
318,40.49080483,30.48620724,64.19080483,32.92298793,64.21839034,74.90919517,22.91379276,69.31839034,16.58160966,32.00919517
319,40.57805895,30.69948398,64.37346433,33.06045451,64.01786245,74.70485262,22.6918428,69.13520888,16.79948398,32.22116703
320,40.64272169,30.68349931,64.35495498,33.04272169,64.04504502,74.73281174,22.7368895,69.15320055,16.7631105,32.19165484
321,40.663119,30.98935699,64.5588618,33.1283666,63.74326681,74.41064301,22.34539541,68.87589061,17.18722839,32.52198079
322,40.62089065,30.78467798,64.50807617,33.03648944,64.07910935,74.75961086,23.02479035,69.28440121,16.66629487,32.2417813
323,40.63231883,30.64518317,64.3341566,33.08561392,64.06768117,74.75297907,22.75297907,69.18422102,16.72864331,32.18561392
324,40.6379362,31.20870671,64.89443745,33.40893703,63.66252444,74.31971665,22.4671657,68.8671657,17.10893703,32.70870671
325,40.57308752,30.84218247,64.55879327,33.066108,64.02060336,74.69734824,22.95647672,69.24352328,16.74285288,32.31228303
326,40.64635967,30.65349916,64.33922017,33.06063866,64.06791933,74.75721008,22.76434958,69.17862857,16.72494118,32.1713479
327,40.9840811,30.9331252,64.58216929,33.18025748,63.91974252,74.59426457,22.69617638,68.99426457,16.82930157,32.35669134
328,40.70262957,30.92368001,64.52236523,33.11184001,63.82697738,74.49934608,22.47171477,68.94539825,17.05591653,32.43289045
329,40.72567195,31.17701584,64.69647828,33.21594073,63.56811855,74.22298416,22.13271538,68.71325294,17.41241901,32.72215023
330,40.86661069,31.06069871,64.68881426,33.20191469,63.80463553,74.4686933,22.6124622,68.95495464,17.00255292,32.51756804
331,40.77750099,31.15906485,64.69429864,33.22086052,63.60597445,74.26261492,22.20191157,68.74066207,17.34144795,32.68508057
332,40.7579111,31.07702144,64.82073519,33.17976797,63.95083165,74.61148928,23.13605423,69.25628625,16.73988399,32.48959395
333,40.76660089,30.79199145,64.46660089,33.23430905,63.93339911,74.61224031,22.61224031,69.06302143,16.85813737,32.34700433
334,41.27361272,31.25519337,64.85849178,33.41574181,63.67044367,74.3243953,22.45793559,68.74741949,17.07429827,32.66770145
335,40.60595004,30.81785013,64.5500958,33.08886747,64.04798472,74.7249521,23.01516309,69.28618043,16.696737,32.29942404
336,40.5981911,30.8134562,64.54744543,33.07749929,64.05648993,74.73383045,23.03218033,69.29622342,16.68686136,32.29079672
337,40.61315247,30.8394574,64.44893542,33.05841345,63.8831731,74.5605426,22.51528162,69.00580359,17.00734888,32.36208789
338,40.73458425,30.97225513,64.57965608,33.13767088,63.81417065,74.4833043,22.51417065,68.95121027,17.05064868,32.46916849
339,40.21229964,30.14590724,63.89016884,32.63443043,64.57622355,75.25409276,23.29835435,69.63196196,16.22377645,31.66803804
340,41.13059236,31.06421422,64.69783608,33.26507979,63.83492021,74.50173114,22.63448743,68.90173114,16.89870165,32.464647
341,40.71686028,31.15058085,64.67709262,33.2036044,63.59279121,74.24941915,22.16267504,68.73616326,17.38069702,32.69395291
342,40.28414784,30.24417522,63.96815879,32.68414784,64.50778919,75.17581109,23.23177276,69.55982204,16.30020534,31.76016427
343,41.16481799,31.09483715,64.72485631,33.28489463,63.81510537,74.48011495,22.62007663,68.88011495,16.91491379,32.48986589
344,40.58084761,30.58084761,64.27276285,32.97545777,64.13532191,74.82993207,22.83801683,69.23801683,16.65928825,32.08354254
345,39.88731638,29.74592785,63.54018687,32.33444589,65.00120166,75.65407215,23.74833117,70.00694264,15.79879834,31.29305736
346,41.18876403,31.12821334,64.75630941,33.33899246,63.77614521,74.43830104,22.57075566,68.84965429,16.95573527,32.54117174
347,40.67826808,30.8862475,64.51833585,33.09100151,63.89439758,74.56893071,22.61986445,69.03684236,16.95229168,32.38200302
348,40.98131907,31.03335356,64.64879751,33.21871128,63.81299345,74.48047189,22.55201932,68.89998483,16.98050224,32.47481476
349,40.78564015,30.76883779,64.43943366,33.11002952,64.00677284,74.68997048,22.73617697,69.10257225,16.76802362,32.24783484
350,40.70760018,31.12280053,64.65672039,33.19064025,63.6187195,74.27719947,22.1941594,68.76023954,17.34736064,32.66432057
351,40.96934835,30.90519282,64.55792032,33.15662212,63.96026091,74.62987145,22.74467609,69.02649485,16.78571338,32.32753086
352,40.04575274,29.94092645,63.71081065,32.48069484,64.79401564,75.45907355,23.52895774,69.82413145,16.00598436,31.47586855
353,40.62421741,31.08559636,64.69686964,33.25490688,63.68538502,74.34989433,22.31440364,68.82087571,17.18559636,32.6033417
354,40.58079617,30.87704881,64.63091292,33.06159235,64.06533971,74.73840765,23.16932058,69.35386412,16.65386412,32.32318469
355,40.6382885,31.08653399,64.80560826,33.28148552,63.82805162,74.48990306,22.79032291,69.08541439,16.91472555,32.56745971
356,40.00150338,29.8864657,63.66315749,32.43984928,64.85188019,75.5135343,23.59022608,69.8751884,15.94811981,31.4248116
357,41.29598867,31.26396614,64.89077178,33.38033799,63.72423666,74.37849018,22.61637185,68.81508736,16.97969575,32.63130136
358,40.55670756,31.010368,64.68201423,33.26859911,63.77469333,74.44633955,22.44633955,68.90304711,17.02530667,32.510368
359,40.83167183,30.96919429,64.64088085,33.27211961,63.85619384,74.52383561,22.66540285,69.03304463,16.91953749,32.48132863
360,40.97566935,31.01530846,64.68359717,33.20918508,63.89874275,74.56703146,22.78901049,69.03045404,16.82990685,32.42810241
361,41.08928898,31.05127034,64.69044051,33.32200695,63.80840797,74.47419119,22.57303966,68.89700238,16.93836593,32.5018461
362,40.68435032,31.05305097,64.60557071,33.15809045,63.6838191,74.34694903,22.2732089,68.82068916,17.26366116,32.58992103
363,40.55523654,30.66570962,64.32152039,32.97733116,64.04533769,74.73429038,22.71219577,69.156385,16.79885154,32.17675693
364,40.34463805,30.27805436,64.00912675,32.75795479,64.47077368,75.13970129,23.19740715,69.53082346,16.3203485,31.80468784
365,40.71158544,31.13475632,64.66548797,33.19621961,63.60756077,74.26524368,22.18060951,68.74987786,17.36170758,32.67707341
366,40.62944152,30.96229115,64.71776609,33.1403914,64.00398855,74.67070359,23.1403914,69.31849165,16.70725155,32.4179112
367,39.94710343,29.81951191,63.60457292,32.38963393,64.9230186,75.58048809,23.6655491,69.93795758,15.8769814,31.36204242
368,40.46801086,30.49466848,64.19822283,32.88045108,64.22665762,74.91954892,22.95153806,69.33376632,16.57511956,31.99644565
369,40.66051095,31.2037788,64.88320047,33.36918587,63.68142615,74.34026949,22.48843345,68.86373946,17.08564853,32.67496914
